student_id,age,gender,marital_status,course,attendance,admission_grade,previous_grade,scholarship,tuition_up_to_date,debtor,semester1_enrolled,semester1_approved,semester1_grade,semester2_enrolled,semester2_approved,semester2_grade,semester1_success_rate,semester2_success_rate,status
3971,20,Female,Single,Communication Design,Daytime,131.7,131.0,No,Yes,No,6,6,12.2,6,5,13.8,100.0,83.3,Graduate
3972,19,Female,Single,Nursing,Daytime,112.6,114.0,No,Yes,No,7,6,11.8,8,7,13.6,85.7,87.5,Graduate
3973,31,Female,Single,Management,Evening,111.1,120.0,No,Yes,No,5,4,11.0,5,5,11.2,80.0,100.0,Graduate
3974,20,Female,Single,Nursing,Daytime,127.5,140.0,Yes,Yes,Yes,7,7,12.3,8,8,11.7,100.0,100.0,Graduate
3975,20,Female,Single,Veterinary Nursing,Daytime,120.2,130.0,No,Yes,No,5,4,12.0,5,5,13.4,80.0,100.0,Graduate
3976,21,Female,Single,Nursing,Daytime,118.9,121.0,No,Yes,No,7,7,14.4,8,8,14.5,100.0,100.0,Graduate
3977,18,Female,Single,Nursing,Daytime,119.9,130.0,No,Yes,No,7,7,13.8,8,8,12.6,100.0,100.0,Graduate
3978,19,Female,Single,Nursing,Daytime,127.3,141.0,Yes,Yes,No,7,6,13.8,7,6,13.8,85.7,85.7,Graduate
3979,18,Female,Single,Basic Education,Daytime,127.9,131.0,Yes,Yes,No,7,7,14.9,7,7,15.1,100.0,100.0,Graduate
3980,40,Female,Divorced,Journalism,Daytime,133.0,133.1,No,Yes,No,6,5,13.0,6,5,12.6,83.3,83.3,Enrolled
3981,18,Female,Single,Social Service,Daytime,114.6,117.0,Yes,Yes,No,6,6,12.1,6,6,13.3,100.0,100.0,Graduate
3982,18,Female,Single,Veterinary Nursing,Daytime,144.5,151.0,No,Yes,No,6,6,15.7,6,6,14.8,100.0,100.0,Graduate
3983,19,Female,Single,Nursing,Daytime,125.4,131.0,No,Yes,No,7,5,12.5,8,7,12.2,71.4,87.5,Graduate
3984,19,Female,Single,Social Service,Daytime,145.0,145.0,Yes,Yes,No,6,6,12.8,6,6,13.2,100.0,100.0,Graduate
3985,28,Female,Single,Agronomy,Daytime,138.1,135.0,No,No,Yes,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
3986,20,Female,Single,Communication Design,Daytime,124.6,119.0,No,Yes,No,6,6,12.5,6,6,12.7,100.0,100.0,Graduate
3987,18,Female,Single,Journalism,Daytime,130.8,122.0,No,Yes,No,6,4,11.2,6,5,13.0,66.7,83.3,Graduate
3988,18,Female,Single,Nursing,Daytime,140.5,155.0,No,Yes,No,7,6,15.2,7,6,15.2,85.7,85.7,Graduate
3989,20,Female,Single,Veterinary Nursing,Daytime,124.1,123.0,Yes,Yes,No,5,5,14.0,5,3,12.0,100.0,60.0,Graduate
3990,28,Female,Single,Social Service,Daytime,118.4,130.0,No,Yes,Yes,16,13,12.1,13,11,12.1,81.2,84.6,Graduate
3991,23,Female,Single,Basic Education,Daytime,128.2,133.1,No,Yes,No,16,16,14.6,10,9,14.9,100.0,90.0,Graduate
3992,19,Female,Single,Basic Education,Daytime,109.5,114.0,No,Yes,No,7,4,10.5,7,2,10.5,57.1,28.6,Dropout
3993,18,Female,Single,Social Service,Daytime,131.1,137.0,Yes,Yes,No,6,6,12.8,6,6,12.2,100.0,100.0,Graduate
3994,20,Female,Single,Journalism,Daytime,137.9,161.0,Yes,No,Yes,6,6,12.5,6,5,11.8,100.0,83.3,Graduate
3995,20,Female,Single,Animation & Design,Daytime,128.2,133.1,No,Yes,No,12,12,11.2,11,9,12.8,100.0,81.8,Graduate
3996,27,Female,Married,Management,Evening,126.5,133.1,No,Yes,No,5,2,10.5,5,0,0.0,40.0,0.0,Dropout
3997,18,Female,Single,Basic Education,Daytime,120.0,128.0,No,Yes,No,6,3,12.0,6,2,12.0,50.0,33.3,Dropout
3998,37,Female,Divorced,Oral Hygiene,Daytime,123.0,133.1,Yes,Yes,No,7,7,11.0,8,8,12.3,100.0,100.0,Graduate
3999,42,Female,Divorced,Nursing,Daytime,130.0,130.0,No,No,No,7,5,12.6,7,3,14.2,71.4,42.9,Dropout
4000,20,Female,Single,Nursing,Daytime,141.1,147.0,No,Yes,No,7,6,13.0,8,8,14.2,85.7,100.0,Dropout
4001,34,Male,Married,Informatics Engineering,Daytime,140.0,140.0,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
4002,22,Male,Single,Informatics Engineering,Daytime,133.6,140.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
4003,39,Male,Married,Tourism,Daytime,123.5,133.1,No,Yes,No,6,6,13.5,6,6,13.3,100.0,100.0,Graduate
4004,18,Male,Single,Nursing,Daytime,136.3,141.0,Yes,Yes,No,7,6,13.5,7,6,13.5,85.7,85.7,Graduate
4005,21,Male,Single,Communication Design,Daytime,123.5,128.0,Yes,Yes,No,6,6,13.2,6,6,13.3,100.0,100.0,Graduate
4006,34,Male,Married,Veterinary Nursing,Daytime,112.0,150.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
4007,22,Male,Single,Agronomy,Daytime,160.0,160.0,Yes,Yes,No,6,6,13.1,6,6,13.0,100.0,100.0,Graduate
4008,31,Male,Single,Agronomy,Daytime,110.0,133.1,No,Yes,No,6,3,14.4,6,0,0.0,50.0,0.0,Dropout
4009,19,Male,Single,Basic Education,Daytime,116.8,128.0,No,No,No,6,4,12.0,6,0,0.0,66.7,0.0,Dropout
4010,19,Male,Single,Tourism,Daytime,109.5,114.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
4011,31,Male,Single,Oral Hygiene,Daytime,100.0,133.1,No,Yes,No,7,0,0.0,7,0,0.0,0.0,0.0,Dropout
4012,19,Female,Single,Management,Daytime,117.3,126.0,No,Yes,No,5,3,10.8,5,3,10.5,60.0,60.0,Enrolled
4013,30,Female,Married,Marketing Management,Daytime,130.0,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
4014,20,Female,Single,Nursing,Daytime,137.8,129.0,Yes,Yes,No,7,7,16.1,8,8,15.5,100.0,100.0,Graduate
4015,18,Female,Single,Nursing,Daytime,136.5,140.0,Yes,Yes,No,7,7,14.8,8,8,14.8,100.0,100.0,Graduate
4016,31,Female,Divorced,Management,Evening,138.7,133.1,No,Yes,No,5,3,10.3,5,3,12.0,60.0,60.0,Dropout
4017,19,Female,Single,Tourism,Daytime,124.9,134.0,No,Yes,No,6,3,12.0,6,4,11.2,50.0,66.7,Dropout
4018,43,Female,Divorced,Social Service,Evening,140.0,133.1,Yes,Yes,No,6,0,0.0,5,0,0.0,0.0,0.0,Dropout
4019,20,Female,Single,Tourism,Daytime,122.6,132.0,Yes,Yes,No,6,6,13.2,6,6,14.0,100.0,100.0,Graduate
4020,19,Female,Single,Nursing,Daytime,129.5,131.0,Yes,Yes,No,8,8,13.9,8,8,13.9,100.0,100.0,Graduate
4021,22,Female,Single,Marketing Management,Daytime,155.0,133.1,No,Yes,No,5,3,11.3,5,0,0.0,60.0,0.0,Dropout
4022,26,Female,Single,Social Service,Evening,100.0,133.1,No,Yes,No,8,7,12.8,7,7,12.3,87.5,100.0,Graduate
4023,19,Female,Single,Management,Daytime,137.6,160.0,Yes,Yes,No,5,5,12.6,5,5,11.2,100.0,100.0,Graduate
4024,29,Female,Single,Nursing,Daytime,120.0,120.0,No,Yes,No,8,6,12.2,8,6,12.2,75.0,75.0,Dropout
4025,20,Female,Single,Oral Hygiene,Daytime,114.0,114.0,No,Yes,No,7,0,0.0,7,2,11.7,0.0,28.6,Enrolled
4026,38,Female,Divorced,Management,Evening,139.0,140.0,Yes,Yes,No,5,5,11.0,5,5,11.4,100.0,100.0,Enrolled
4027,41,Female,Single,Agronomy,Daytime,110.0,100.0,No,Yes,No,12,12,11.8,12,9,12.7,100.0,75.0,Graduate
4028,19,Female,Single,Nursing,Daytime,128.5,139.0,No,Yes,No,8,6,13.1,8,6,13.1,75.0,75.0,Dropout
4029,19,Female,Single,Communication Design,Daytime,132.2,136.0,No,Yes,Yes,6,6,13.8,6,6,13.9,100.0,100.0,Graduate
4030,43,Female,Divorced,Nursing,Daytime,130.0,130.0,No,Yes,No,7,3,13.8,7,0,0.0,42.9,0.0,Dropout
4031,19,Female,Single,Equinculture,Daytime,129.3,145.0,No,Yes,No,5,5,11.8,5,5,13.2,100.0,100.0,Graduate
4032,19,Male,Single,Animation & Design,Daytime,128.2,133.1,Yes,Yes,No,12,12,13.3,11,10,12.8,100.0,90.9,Enrolled
4033,18,Male,Single,Nursing,Daytime,130.3,146.0,No,Yes,No,8,8,13.7,8,8,13.7,100.0,100.0,Graduate
4034,19,Male,Single,Animation & Design,Daytime,162.5,159.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Dropout
4035,38,Male,Married,Social Service,Evening,130.0,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
4036,37,Male,Married,Equinculture,Daytime,110.0,110.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
4037,26,Female,Single,Marketing Management,Daytime,142.3,120.0,Yes,Yes,No,6,6,13.3,6,5,14.5,100.0,83.3,Graduate
4038,21,Female,Single,Social Service,Daytime,122.0,130.0,Yes,Yes,No,6,1,10.0,6,5,11.4,16.7,83.3,Enrolled
4039,18,Female,Single,Veterinary Nursing,Daytime,153.6,158.0,Yes,Yes,No,6,6,15.7,6,6,15.3,100.0,100.0,Graduate
4040,18,Female,Single,Basic Education,Daytime,112.9,122.0,No,Yes,No,7,7,11.9,7,7,11.9,100.0,100.0,Graduate
4041,18,Female,Single,Veterinary Nursing,Daytime,124.1,140.0,No,Yes,No,5,5,14.5,5,5,13.6,100.0,100.0,Graduate
4042,19,Female,Single,Social Service,Daytime,129.7,136.0,No,Yes,No,6,6,12.2,6,6,13.7,100.0,100.0,Graduate
4043,18,Female,Single,Journalism,Daytime,110.0,111.0,No,Yes,No,6,5,12.6,6,6,12.0,83.3,100.0,Graduate
4044,18,Female,Single,Nursing,Daytime,136.3,145.0,No,Yes,No,8,7,12.3,8,7,12.3,87.5,87.5,Enrolled
4045,19,Female,Single,Social Service,Daytime,146.0,133.1,Yes,Yes,Yes,6,6,12.7,6,6,13.0,100.0,100.0,Graduate
4046,19,Female,Single,Nursing,Daytime,129.9,140.0,No,Yes,No,7,0,0.0,8,0,0.0,0.0,0.0,Dropout
4047,18,Female,Single,Tourism,Daytime,140.9,140.0,Yes,Yes,No,6,6,12.9,6,4,13.0,100.0,66.7,Graduate
4048,18,Female,Married,Nursing,Daytime,135.5,156.0,No,Yes,No,8,7,13.9,8,7,13.9,87.5,87.5,Graduate
4049,20,Female,Single,Nursing,Daytime,122.0,132.0,Yes,Yes,No,8,7,13.8,8,7,13.8,87.5,87.5,Graduate
4050,22,Female,Single,Oral Hygiene,Daytime,140.0,140.0,Yes,Yes,No,7,6,13.3,8,7,12.9,85.7,87.5,Graduate
4051,18,Female,Single,Equinculture,Daytime,163.0,164.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
4052,19,Female,Single,Tourism,Daytime,107.4,113.0,Yes,Yes,No,6,6,12.2,6,6,12.2,100.0,100.0,Graduate
4053,20,Female,Single,Tourism,Daytime,114.3,122.0,Yes,No,No,6,4,11.2,6,3,11.3,66.7,50.0,Dropout
4054,19,Female,Single,Communication Design,Daytime,140.8,150.0,No,Yes,No,6,5,12.4,6,6,12.8,83.3,100.0,Enrolled
4055,20,Female,Single,Journalism,Daytime,126.3,135.0,Yes,Yes,No,6,6,14.7,6,6,14.6,100.0,100.0,Graduate
4056,28,Female,Single,Veterinary Nursing,Daytime,110.0,133.1,No,Yes,No,6,4,12.0,6,4,12.0,66.7,66.7,Dropout
4057,19,Female,Single,Veterinary Nursing,Daytime,126.2,122.0,No,Yes,No,6,6,14.0,6,3,12.7,100.0,50.0,Graduate
4058,22,Female,Single,Agronomy,Daytime,140.0,140.0,No,Yes,No,6,6,12.6,6,4,13.7,100.0,66.7,Enrolled
4059,19,Female,Single,Veterinary Nursing,Daytime,123.0,138.0,No,Yes,No,6,6,15.5,6,6,12.6,100.0,100.0,Graduate
4060,18,Female,Single,Journalism,Daytime,157.0,130.0,No,No,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
4061,18,Female,Single,Equinculture,Daytime,149.7,157.0,No,Yes,No,6,6,15.0,6,6,14.8,100.0,100.0,Graduate
4062,22,Female,Single,Equinculture,Daytime,140.0,140.0,No,Yes,No,5,4,12.2,5,5,13.3,80.0,100.0,Graduate
4063,20,Female,Single,Veterinary Nursing,Daytime,170.0,170.0,No,Yes,No,11,11,15.7,9,9,15.6,100.0,100.0,Graduate
4064,24,Female,Single,Management,Evening,130.2,150.0,Yes,Yes,No,5,5,12.3,5,5,12.8,100.0,100.0,Graduate
4065,22,Female,Single,Animation & Design,Daytime,135.5,146.0,No,Yes,Yes,17,12,11.8,17,11,11.2,70.6,64.7,Enrolled
4066,20,Female,Single,Social Service,Evening,118.3,120.0,No,Yes,No,6,6,12.2,6,5,14.0,100.0,83.3,Enrolled
4067,20,Female,Single,Oral Hygiene,Daytime,116.3,118.0,Yes,Yes,No,7,7,11.9,8,8,12.0,100.0,100.0,Graduate
4068,35,Female,Married,Social Service,Evening,120.0,120.0,No,No,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
4069,18,Female,Single,Marketing Management,Daytime,154.7,154.0,Yes,Yes,No,5,5,11.8,5,5,12.6,100.0,100.0,Graduate
4070,19,Female,Single,Social Service,Daytime,132.7,139.0,No,Yes,No,6,6,11.2,6,6,11.7,100.0,100.0,Graduate
4071,18,Female,Single,Nursing,Daytime,130.8,136.0,No,Yes,No,7,7,14.1,8,8,14.6,100.0,100.0,Graduate
4072,18,Female,Single,Tourism,Daytime,122.7,130.0,No,Yes,No,6,4,11.8,6,4,10.0,66.7,66.7,Dropout
4073,31,Female,Married,Social Service,Daytime,130.0,133.1,No,Yes,No,6,6,13.2,6,6,13.0,100.0,100.0,Enrolled
4074,19,Female,Single,Social Service,Daytime,123.6,133.0,Yes,Yes,No,6,6,13.5,6,6,14.0,100.0,100.0,Graduate
4075,20,Female,Single,Nursing,Daytime,116.5,143.0,Yes,Yes,No,7,7,12.6,8,8,13.1,100.0,100.0,Graduate
4076,21,Female,Single,Veterinary Nursing,Daytime,111.1,117.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
4077,18,Female,Single,Nursing,Daytime,136.3,145.0,Yes,Yes,No,8,7,14.0,8,7,14.0,87.5,87.5,Graduate
4078,18,Female,Single,Communication Design,Daytime,129.8,134.0,No,Yes,No,6,2,11.0,6,0,0.0,33.3,0.0,Dropout
4079,33,Female,Married,Management,Evening,134.7,170.0,No,Yes,No,5,5,12.8,5,5,15.3,100.0,100.0,Graduate
4080,18,Female,Single,Marketing Management,Daytime,131.8,143.0,Yes,Yes,No,6,6,13.6,6,5,12.8,100.0,83.3,Enrolled
4081,18,Female,Single,Animation & Design,Daytime,126.8,140.0,Yes,No,No,0,0,0.0,0,0,0.0,0.0,0.0,Dropout
4082,21,Female,Single,Veterinary Nursing,Daytime,130.7,131.0,No,Yes,Yes,5,2,11.5,5,4,11.0,40.0,80.0,Enrolled
4083,19,Female,Single,Tourism,Daytime,109.8,115.0,No,Yes,No,6,4,11.2,6,4,12.0,66.7,66.7,Enrolled
4084,28,Female,Single,Management,Evening,133.9,130.0,No,Yes,No,5,5,13.7,5,5,13.1,100.0,100.0,Graduate
4085,29,Female,Married,Management,Daytime,109.9,130.0,No,No,No,4,0,0.0,5,0,0.0,0.0,0.0,Dropout
4086,36,Female,Single,Equinculture,Daytime,160.0,160.0,No,No,Yes,6,6,12.0,6,3,14.7,100.0,50.0,Dropout
4087,32,Female,Single,Social Service,Evening,106.5,133.1,Yes,Yes,No,6,6,12.7,6,6,13.3,100.0,100.0,Graduate
4088,25,Female,Single,Nursing,Daytime,120.0,130.0,Yes,Yes,No,8,7,13.3,8,7,13.3,87.5,87.5,Enrolled
4089,33,Female,Married,Management,Evening,107.8,140.0,No,Yes,No,10,8,10.4,10,9,10.4,80.0,90.0,Enrolled
4090,34,Female,Married,Social Service,Evening,100.0,133.1,No,No,No,7,3,12.0,7,1,13.0,42.9,14.3,Dropout
4091,33,Female,Married,Social Service,Evening,112.5,150.0,No,Yes,No,6,5,11.4,6,6,11.2,83.3,100.0,Graduate
4092,29,Female,Single,Management,Evening,135.5,140.0,No,No,Yes,5,2,13.2,5,3,12.6,40.0,60.0,Dropout
4093,18,Female,Single,Nursing,Daytime,145.0,145.0,No,Yes,No,7,6,13.9,8,0,0.0,85.7,0.0,Dropout
4094,18,Female,Single,Journalism,Daytime,119.0,126.0,Yes,Yes,No,6,6,12.2,6,6,12.1,100.0,100.0,Graduate
4095,38,Female,Married,Social Service,Daytime,130.0,130.0,No,Yes,No,6,4,13.8,6,6,14.5,66.7,100.0,Graduate
4096,19,Female,Single,Nursing,Daytime,126.3,135.0,Yes,Yes,No,7,6,15.4,7,6,15.4,85.7,85.7,Graduate
4097,39,Female,Divorced,Social Service,Evening,113.5,133.1,Yes,Yes,No,6,6,13.8,6,6,15.5,100.0,100.0,Graduate
4098,37,Female,Single,Management,Evening,120.0,120.0,No,Yes,No,14,12,11.8,12,11,11.4,85.7,91.7,Graduate
4099,32,Female,Single,Oral Hygiene,Daytime,111.3,120.0,No,Yes,No,7,0,0.0,8,0,0.0,0.0,0.0,Dropout
4100,18,Female,Single,Social Service,Daytime,130.2,147.0,No,Yes,No,1,0,0.0,6,0,0.0,0.0,0.0,Dropout
4101,20,Female,Single,Oral Hygiene,Daytime,140.2,149.0,No,Yes,No,7,7,12.3,8,8,12.6,100.0,100.0,Enrolled
4102,20,Female,Single,Communication Design,Daytime,113.9,124.0,No,Yes,No,6,6,11.2,6,6,12.2,100.0,100.0,Graduate
4103,23,Female,Single,Veterinary Nursing,Daytime,99.0,133.1,Yes,Yes,No,6,6,14.7,6,6,12.4,100.0,100.0,Graduate
4104,19,Female,Single,Management,Daytime,124.0,125.0,No,Yes,No,5,5,11.2,5,4,11.8,100.0,80.0,Enrolled
4105,18,Female,Single,Social Service,Daytime,138.9,141.0,No,Yes,No,6,6,13.7,6,6,14.2,100.0,100.0,Graduate
4106,19,Male,Single,Management,Daytime,130.0,131.0,No,Yes,No,5,5,12.8,5,5,11.4,100.0,100.0,Graduate
4107,20,Female,Single,Journalism,Daytime,120.8,118.0,No,Yes,No,6,4,13.2,6,5,11.8,66.7,83.3,Graduate
4108,19,Female,Single,Nursing,Daytime,127.8,129.0,No,Yes,No,8,6,13.8,8,6,13.8,75.0,75.0,Dropout
4109,19,Female,Single,Nursing,Daytime,126.0,136.0,No,Yes,No,8,7,15.1,8,7,15.1,87.5,87.5,Graduate
4110,18,Female,Single,Social Service,Daytime,126.0,134.0,No,Yes,No,6,4,11.0,6,5,11.2,66.7,83.3,Graduate
4111,20,Female,Single,Nursing,Daytime,138.5,153.0,Yes,Yes,No,8,7,15.8,8,7,15.8,87.5,87.5,Graduate
4112,20,Female,Single,Nursing,Daytime,119.4,119.0,No,Yes,No,7,7,13.8,8,8,15.6,100.0,100.0,Graduate
4113,24,Female,Divorced,Nursing,Daytime,101.5,140.0,No,Yes,No,8,7,12.2,8,7,12.2,87.5,87.5,Graduate
4114,24,Female,Divorced,Oral Hygiene,Daytime,101.5,133.1,No,Yes,No,7,0,0.0,7,0,0.0,0.0,0.0,Dropout
4115,20,Female,Single,Journalism,Daytime,126.2,130.0,No,Yes,No,6,6,14.3,6,6,15.5,100.0,100.0,Graduate
4116,20,Female,Single,Communication Design,Daytime,129.8,128.0,No,Yes,No,6,6,11.8,6,3,13.3,100.0,50.0,Enrolled
4117,18,Female,Single,Veterinary Nursing,Daytime,138.4,145.0,No,No,No,6,6,14.8,6,6,12.5,100.0,100.0,Enrolled
4118,18,Female,Single,Nursing,Daytime,129.3,146.0,No,Yes,No,8,7,14.2,8,7,14.2,87.5,87.5,Graduate
4119,21,Female,Single,Veterinary Nursing,Daytime,113.1,119.0,No,Yes,No,5,5,12.2,5,5,13.2,100.0,100.0,Graduate
4120,18,Female,Single,Basic Education,Daytime,144.3,160.0,No,Yes,No,6,4,13.0,6,5,13.7,66.7,83.3,Graduate
4121,19,Female,Single,Nursing,Daytime,141.0,144.0,Yes,Yes,No,8,7,12.5,8,7,12.5,87.5,87.5,Graduate
4122,22,Female,Single,Veterinary Nursing,Daytime,130.0,130.0,No,Yes,No,6,6,17.0,6,6,16.3,100.0,100.0,Graduate
4123,19,Female,Single,Social Service,Daytime,117.5,122.0,No,Yes,No,6,5,10.8,6,6,10.2,83.3,100.0,Graduate
4124,18,Female,Single,Nursing,Daytime,131.8,153.0,No,Yes,No,7,6,14.7,7,6,14.7,85.7,85.7,Graduate
4125,19,Female,Single,Veterinary Nursing,Daytime,133.7,147.0,Yes,Yes,No,5,2,13.5,5,5,11.4,40.0,100.0,Enrolled
4126,24,Female,Single,Nursing,Daytime,115.4,121.0,Yes,Yes,No,8,7,12.0,8,7,12.0,87.5,87.5,Enrolled
4127,19,Female,Single,Veterinary Nursing,Daytime,129.1,134.0,No,Yes,No,5,3,12.0,5,4,13.5,60.0,80.0,Enrolled
4128,34,Female,Single,Social Service,Evening,135.5,133.0,No,Yes,No,6,6,12.3,6,6,11.7,100.0,100.0,Graduate
4129,19,Female,Single,Veterinary Nursing,Daytime,112.4,118.0,No,Yes,No,12,6,15.3,10,6,13.9,50.0,60.0,Graduate
4130,18,Female,Single,Nursing,Daytime,130.8,137.0,Yes,Yes,No,7,6,12.7,7,6,12.7,85.7,85.7,Graduate
4131,19,Female,Single,Nursing,Daytime,131.6,143.0,Yes,Yes,No,7,7,14.4,8,8,14.4,100.0,100.0,Graduate
4132,25,Female,Single,Nursing,Daytime,140.8,123.0,No,Yes,No,8,7,12.1,8,7,12.1,87.5,87.5,Graduate
4133,21,Female,Single,Veterinary Nursing,Daytime,140.0,140.0,No,Yes,No,12,8,12.2,12,8,12.2,66.7,66.7,Enrolled
4134,18,Female,Single,Tourism,Daytime,114.2,118.0,No,Yes,No,6,5,12.2,6,5,11.6,83.3,83.3,Enrolled
4135,18,Female,Single,Social Service,Daytime,127.3,142.0,Yes,Yes,No,6,4,11.0,6,6,11.5,66.7,100.0,Graduate
4136,28,Female,Single,Social Service,Evening,115.0,115.0,No,Yes,No,6,5,12.8,6,5,11.0,83.3,83.3,Graduate
4137,18,Female,Union,Nursing,Daytime,118.8,131.0,Yes,Yes,No,8,7,11.9,8,7,11.9,87.5,87.5,Graduate
4138,41,Female,Married,Tourism,Daytime,125.0,130.0,No,Yes,No,6,6,12.3,6,5,13.0,100.0,83.3,Graduate
4139,18,Female,Single,Basic Education,Daytime,111.5,133.1,No,Yes,No,6,3,12.3,6,4,13.5,50.0,66.7,Dropout
4140,21,Female,Single,Social Service,Daytime,124.2,134.0,Yes,Yes,No,6,4,11.2,6,4,11.4,66.7,66.7,Graduate
4141,41,Female,Divorced,Social Service,Daytime,130.0,130.0,No,Yes,Yes,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
4142,32,Female,Single,Communication Design,Daytime,120.0,133.1,No,Yes,No,3,2,16.0,3,1,16.0,66.7,33.3,Dropout
4143,29,Female,Single,Social Service,Evening,110.0,114.0,No,Yes,No,6,6,11.7,6,6,11.0,100.0,100.0,Graduate
4144,24,Female,Single,Oral Hygiene,Daytime,113.3,130.0,No,Yes,No,7,5,12.4,8,7,12.2,71.4,87.5,Enrolled
4145,22,Female,Single,Oral Hygiene,Daytime,123.5,128.0,No,Yes,No,7,6,10.7,8,8,11.8,85.7,100.0,Enrolled
4146,21,Female,Single,Social Service,Daytime,101.0,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
4147,39,Female,Married,Nursing,Daytime,120.9,133.1,No,Yes,No,7,4,12.0,7,4,12.6,57.1,57.1,Dropout
4148,44,Female,Divorced,Veterinary Nursing,Daytime,154.6,140.0,Yes,No,No,6,4,12.8,6,2,10.0,66.7,33.3,Enrolled
4149,20,Female,Single,Management,Daytime,120.2,117.0,No,Yes,No,5,2,10.0,5,2,11.0,40.0,40.0,Enrolled
4150,21,Female,Single,Nursing,Daytime,146.5,139.0,No,Yes,No,14,12,13.4,14,12,13.4,85.7,85.7,Graduate
4151,18,Female,Single,Journalism,Daytime,160.1,159.0,No,Yes,No,6,6,15.2,6,6,14.9,100.0,100.0,Graduate
4152,34,Female,Single,Agronomy,Daytime,150.0,140.0,No,Yes,Yes,6,5,13.8,6,5,12.5,83.3,83.3,Graduate
4153,18,Female,Single,Veterinary Nursing,Daytime,135.8,140.0,No,Yes,No,5,5,13.3,5,4,14.8,100.0,80.0,Graduate
4154,19,Female,Single,Animation & Design,Daytime,143.8,135.0,No,Yes,Yes,0,0,0.0,0,0,0.0,0.0,0.0,Enrolled
4155,18,Female,Single,Basic Education,Daytime,116.8,121.0,No,Yes,No,6,3,11.7,6,3,10.7,50.0,50.0,Dropout
4156,19,Female,Single,Veterinary Nursing,Daytime,113.9,124.0,No,Yes,No,6,5,15.0,6,6,13.4,83.3,100.0,Graduate
4157,18,Female,Single,Nursing,Daytime,118.0,131.0,Yes,Yes,No,8,7,13.2,8,7,13.2,87.5,87.5,Enrolled
4158,19,Female,Single,Equinculture,Daytime,150.2,160.0,No,Yes,No,5,1,13.0,5,2,12.5,20.0,40.0,Dropout
4159,19,Female,Single,Nursing,Daytime,115.1,120.0,Yes,Yes,No,7,6,13.1,8,7,12.0,85.7,87.5,Graduate
4160,18,Female,Single,Marketing Management,Daytime,131.3,140.0,Yes,Yes,No,6,6,13.5,6,6,13.7,100.0,100.0,Graduate
4161,23,Female,Single,Management,Evening,120.0,120.0,Yes,Yes,No,6,5,11.8,6,6,12.3,83.3,100.0,Graduate
4162,18,Female,Single,Tourism,Daytime,110.3,118.0,No,No,No,6,5,12.6,6,5,11.8,83.3,83.3,Enrolled
4163,33,Female,Divorced,Basic Education,Daytime,100.0,133.1,No,Yes,No,6,6,12.2,6,3,11.0,100.0,50.0,Dropout
4164,19,Female,Single,Social Service,Daytime,110.7,111.0,No,Yes,No,6,6,12.2,6,6,11.0,100.0,100.0,Graduate
4165,21,Female,Single,Animation & Design,Daytime,143.4,140.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Dropout
4166,18,Female,Single,Nursing,Daytime,115.9,125.0,No,Yes,No,7,7,13.6,8,8,13.2,100.0,100.0,Graduate
4167,21,Female,Single,Management,Evening,145.0,133.1,Yes,Yes,No,5,4,12.2,5,4,11.8,80.0,80.0,Enrolled
4168,19,Female,Single,Communication Design,Daytime,140.9,136.0,No,Yes,No,6,6,14.3,6,6,13.5,100.0,100.0,Graduate
4169,20,Female,Single,Journalism,Daytime,108.4,115.0,No,Yes,No,6,4,10.5,6,4,11.8,66.7,66.7,Graduate
4170,20,Female,Single,Journalism,Daytime,114.3,116.0,No,Yes,No,4,0,0.0,4,0,0.0,0.0,0.0,Dropout
4171,20,Female,Single,Basic Education,Daytime,110.0,110.0,No,Yes,No,6,4,12.8,6,3,11.3,66.7,50.0,Enrolled
4172,18,Female,Single,Social Service,Daytime,121.7,135.0,Yes,Yes,No,6,0,0.0,6,4,11.0,0.0,66.7,Enrolled
4173,18,Female,Single,Management,Daytime,123.7,131.0,No,Yes,No,5,1,14.0,5,1,14.0,20.0,20.0,Enrolled
4174,20,Female,Single,Nursing,Daytime,116.5,124.0,Yes,Yes,No,7,7,14.1,8,8,15.0,100.0,100.0,Graduate
4175,21,Female,Single,Social Service,Daytime,155.0,163.0,Yes,Yes,No,6,6,13.3,6,6,13.2,100.0,100.0,Graduate
